developer_id,total_commits,commits_last_90d,stars_received,pull_requests_merged,issues_closed,total_repos,language_entropy,language_count,framework_count,primary_language,languages_used,has_readme_pct,has_tests_pct,has_ci_pct,commit_message_avg_len,fork_to_original_ratio,languages_per_repo_avg,avg_repo_description_len,has_bio,has_company,has_location,has_blog,commit_trend_slope,activity_decay_lambda,account_age_days,years_active,consistency_score,tech_diversity,quality_volume_ratio,collab_index,recent_activity_ratio,developer_dna_score,developer_tier,profile_type
dev_465449,428,38,21,16,17,3,0.8377,2,2,PHP,"Kotlin,Scala",0.6291,0.2134,0.1,42.87,0.9759,1.0151,50.53,0,0,0,0,-0.3091,0.4074,1595,4.37,0.1205,0.3351,0.4935,2.1911,1.4913,0.2259,0,standard
dev_586960,2217,971,410,27,70,27,1.577,5,3,R,"Ruby,Go,R,PHP,JavaScript",0.8143,0.9403,0.9931,80.15,0.2139,2.8143,69.09,1,0,1,0,3.5559,0.1245,2067,5.66,0.2286,0.7885,1.1767,1.3616,9.8234,0.6747,2,standard
dev_175126,226,53,51,28,6,45,1.6038,4,2,Scala,"Java,C,PHP,Python",0.9127,0.9259,0.9557,34.55,0.0763,1.2831,103.92,1,1,1,0,1.1883,0.0223,2210,6.06,0.9817,0.6415,1.6849,0.9234,5.1307,0.5158,2,hybrid_low_vol_high_qual
dev_924723,3909,915,64,76,16,70,2.1115,7,6,TypeScript,"TypeScript,Swift,Rust,C++,Ruby,C,Kotlin",0.4687,0.7479,0.8998,53.83,0.1068,2.1698,108.95,1,0,1,0,5.5247,0.2003,2390,6.55,0.7433,1.4076,0.8478,1.0598,6.0919,0.6379,2,standard
dev_512148,545,226,151,34,85,26,2.7864,5,4,JavaScript,"R,Elixir,Python,Swift,Ruby",0.9374,0.8802,0.8679,83.46,0.4289,1.9739,57.79,0,0,1,0,1.0112,-0.6279,3766,10.32,0.82,1.5922,1.3958,1.4367,10.0,0.6664,0,standard
dev_776694,3170,1292,109,46,14,15,1.7528,5,5,Elixir,"Kotlin,C++,TypeScript,Python,C",0.6767,0.9365,0.9894,36.22,0.2621,2.2049,109.65,1,0,1,1,2.4587,-0.3949,2785,7.63,0.8346,1.0955,1.0714,1.451,10.0,0.643,2,standard
dev_429309,257,67,20,16,33,21,1.2482,4,3,Rust,"Swift,C++,Elixir,TypeScript",0.6784,0.8357,0.4428,37.41,0.0981,1.5485,35.16,1,0,0,1,-0.5359,0.2263,2156,5.91,0.2726,0.6241,1.1864,1.2477,5.6422,0.4463,1,standard
dev_234723,462,40,51,9,5,14,1.0956,2,2,C,"Java,C++",0.9408,0.6078,0.4845,46.89,0.4394,3.0367,44.79,1,1,0,0,2.0639,0.062,1820,4.99,0.4395,0.4383,1.0753,0.9767,1.6556,0.4548,1,standard
dev_986354,68,11,11,1,1,10,0.58,1,1,Scala,Ruby,0.4811,0.0721,0.1655,34.16,0.7812,1.0,26.66,1,1,1,1,0.4714,-0.0727,512,1.4,0.6704,0.145,0.5141,0.4421,0.8387,0.342,0,standard
dev_136795,6,1,1,4,1,1,0.4253,3,1,C++,"Elixir,Go,Scala",0.1085,0.8477,0.0006,41.55,0.4679,1.6914,0.0,0,0,0,1,-1.1101,0.1025,291,0.8,0.3294,0.1063,1.8172,1.6309,0.3471,0.22,0,standard
dev_593380,340,131,38,41,45,16,2.0257,8,2,Kotlin,"Rust,PHP,R,Swift,Go,Java,Kotlin,JavaScript",0.8755,0.5262,0.6713,43.28,0.1067,1.9154,71.21,1,0,0,0,3.828,0.0447,2464,6.75,0.838,0.8103,1.1371,1.5451,9.6403,0.5983,2,hybrid_low_vol_high_qual
dev_398424,11927,2619,334,123,22,66,2.5319,6,4,Scala,"R,Rust,Kotlin,Python,C++,Swift",0.9403,0.999,0.7736,73.71,0.6319,2.5459,70.69,0,1,1,0,2.7503,-0.892,2828,7.75,0.854,1.4468,0.9632,1.1811,6.7899,0.7291,2,standard
dev_335217,574,165,103,8,16,35,1.1337,5,3,Rust,"Kotlin,TypeScript,Python,Go,Elixir",0.2727,0.6451,0.2858,68.89,0.229,1.9389,65.59,0,0,1,0,-0.8205,0.3907,1872,5.13,0.7275,0.5668,0.6594,0.8914,5.6951,0.3827,1,standard
dev_163505,4149,422,264,39,255,41,2.0593,8,3,JavaScript,"C++,Elixir,Scala,JavaScript,Swift,TypeScript,Rust,Go",0.8789,0.9857,0.8381,60.07,0.125,1.8837,109.66,0,0,1,1,3.8917,-0.0111,2591,7.1,0.8912,1.0297,1.0786,1.512,2.8693,0.6226,2,standard
dev_260316,690,327,120,29,185,28,1.6108,5,1,PHP,"Scala,Swift,JavaScript,Python,Ruby",0.3083,0.3866,0.0401,35.09,0.5549,1.0294,27.1,1,0,1,1,1.481,-0.3062,2065,5.66,0.8995,0.4027,0.3904,1.579,10.0,0.5076,2,hybrid_high_vol_low_qual
dev_717276,5028,798,32,60,10,37,2.8041,5,3,Scala,"Elixir,Ruby,Go,Python,PHP",0.9412,0.952,0.7854,68.73,0.295,2.6406,79.71,1,1,1,1,2.6528,-0.2026,2006,5.5,0.9523,1.4021,1.0423,1.1635,3.474,0.6806,2,standard
dev_524361,80,10,5,3,5,22,0.9621,1,1,JavaScript,PHP,0.2327,0.4304,0.3221,40.0,0.898,1.1552,26.57,0,0,0,0,1.0746,-0.0477,1720,4.71,0.0075,0.2405,0.7533,0.6914,1.9071,0.2643,0,inconsistent
dev_704738,178,92,57,4,6,12,1.6841,4,1,Elixir,"Python,Elixir,C,Ruby",0.1506,0.556,0.3663,46.62,0.774,1.6666,0.0,1,1,1,1,-0.3408,0.2872,894,2.45,0.6351,0.421,0.7139,0.9086,4.8017,0.4701,1,standard
dev_629720,162,27,2,1,7,5,1.3717,1,1,Kotlin,Kotlin,0.1517,0.1199,0.3564,27.09,0.6111,1.5454,34.72,1,0,1,0,2.0749,0.2387,1754,4.81,0.4189,0.3429,0.3859,1.1292,2.8652,0.3273,0,standard
dev_841612,133,59,2,7,5,5,1.0421,3,2,Ruby,"PHP,Kotlin,Scala",0.046,0.1564,0.0404,42.49,0.5552,1.879,0.0,0,0,1,0,0.3822,-0.5503,650,1.78,0.2357,0.4169,0.1771,1.3181,3.0035,0.3229,0,standard
dev_461354,2122,601,10,14,36,8,0.8285,1,1,C,Python,0.1085,0.2044,0.0264,66.86,0.8235,1.2476,74.6,0,0,0,0,1.0863,0.2984,500,1.37,0.7581,0.2071,0.1575,1.7076,1.5483,0.2847,1,standard
dev_994490,138,22,1,15,6,7,0.4989,1,3,Java,Go,0.1862,0.0251,0.1884,25.32,0.8715,1.6009,35.4,1,0,0,0,2.0861,-0.1502,534,1.46,0.1793,0.2495,0.2432,1.4068,0.8955,0.2593,0,standard
dev_625562,1945,215,382,24,54,53,1.762,3,2,R,"Scala,R,Go",0.7312,0.4758,0.6968,64.65,0.785,1.915,120.15,0,0,1,0,2.0438,-0.4242,2083,5.71,0.7814,0.7048,0.8063,1.0904,2.4947,0.5515,2,standard
dev_632472,505,217,13,1,24,1,1.1112,1,1,Ruby,Elixir,0.0317,0.3082,0.1531,40.16,0.9899,1.3086,36.54,1,1,0,0,-2.3525,0.5868,776,2.13,0.3439,0.2778,0.2825,2.9656,3.5977,0.2762,0,hybrid_high_vol_low_qual
dev_909648,343,46,40,2,10,15,1.7181,2,2,Swift,"R,TypeScript",0.818,0.654,0.2761,61.05,0.5896,1.6641,35.68,0,1,1,0,1.1261,0.1344,2147,5.88,0.7417,0.6872,0.9929,0.9053,2.953,0.4454,1,standard
dev_341956,326,3,3,1,1,13,0.8376,1,0,Scala,Python,0.4232,0.0684,0.0587,5.0,0.4755,1.7224,26.72,0,0,1,1,-1.9308,0.3133,250,0.69,0.2576,0.0,0.2919,0.4057,0.0251,0.2252,0,hybrid_high_vol_low_qual
dev_354604,39,5,22,0,3,21,0.5428,1,0,C,Swift,0.0347,0.1298,0.1513,22.89,0.9124,1.1722,18.22,0,0,0,0,-1.3545,-0.0496,1357,3.72,0.6192,0.0,0.2843,0.4421,1.3804,0.2163,0,standard
dev_467125,191,38,31,7,5,4,0.0,3,0,C++,"Rust,Go,Elixir",0.1452,0.1893,0.18,39.26,0.7126,1.2207,54.46,1,0,1,0,1.1858,-0.3133,1042,2.86,0.4519,0.0,0.3234,1.4315,2.1452,0.2764,0,standard
dev_610548,447,145,15,20,2,5,0.5211,5,1,C++,"Scala,Ruby,C,C++,PHP",0.5067,0.068,0.0669,34.18,0.0572,1.0,27.9,0,0,0,0,0.9595,0.0694,1022,2.8,0.0018,0.1303,0.3211,1.6113,3.5446,0.3091,0,inconsistent
dev_786432,69,31,28,4,6,5,1.6221,5,3,C,"TypeScript,Kotlin,Scala,Java,PHP",0.3046,0.2445,0.4245,27.46,0.9843,1.5302,47.84,1,1,1,1,-0.1549,0.1164,1539,4.22,0.0529,0.8111,0.7279,1.2323,6.0895,0.4212,0,standard
dev_560717,57,15,17,0,3,4,0.0,1,0,JavaScript,Go,0.0353,0.0019,0.3137,16.75,0.8074,1.1343,9.5,0,0,1,0,-0.0482,0.1169,266,0.73,0.1695,0.0,0.2535,0.7737,0.7321,0.1969,0,standard
dev_571692,36,7,1,6,14,10,0.859,1,0,Ruby,R,0.0452,0.0049,0.1433,8.82,0.9772,1.0,0.0,0,1,1,0,-0.2455,0.1928,653,1.79,0.5847,0.0,0.1577,1.2252,1.1615,0.2258,0,standard
dev_782118,172,114,7,1,1,4,1.4934,6,1,Swift,"C,Java,Elixir,R,Python,Ruby",0.2576,0.0561,0.6037,38.27,0.4718,1.2554,49.22,1,0,1,0,2.2507,-0.1181,1079,2.96,0.1469,0.3734,0.5346,0.6131,7.3344,0.3781,0,standard
dev_766248,8769,958,379,21,160,21,2.0064,5,3,Ruby,"TypeScript,R,Scala,Ruby,Rust",0.8714,0.5883,0.6918,63.52,0.4793,2.946,82.23,1,0,1,0,2.5501,-0.1161,2567,7.03,0.6175,1.0032,0.7673,1.6597,3.0642,0.6042,2,standard
dev_928135,694,214,44,26,27,25,2.273,5,3,JavaScript,"Python,PHP,Java,Elixir,R",0.6795,0.963,0.5537,68.76,0.318,2.4373,61.86,0,0,1,1,-0.8679,0.2126,1593,4.37,0.6891,1.1365,1.1367,1.2103,5.252,0.5636,1,standard
dev_655490,2115,992,73,143,21,148,2.2229,5,4,Rust,"C,Kotlin,Rust,Go,Ruby",0.7437,0.6025,0.5882,58.04,0.4591,2.2871,22.79,1,1,1,0,0.149,0.2604,1830,5.01,0.3832,1.2703,0.8258,1.019,9.3182,0.5698,2,standard
dev_512125,175,24,4,4,5,11,1.4114,3,0,Swift,"Elixir,R,Python",0.0123,0.061,0.3518,32.15,0.731,1.704,49.22,0,0,1,0,-1.9401,0.0772,1438,3.94,0.2095,0.0,0.2535,0.8977,1.9827,0.2694,0,standard
dev_115955,1114,177,250,29,46,20,1.5863,7,1,Ruby,"PHP,Elixir,C++,Swift,Rust,Java,JavaScript",0.6131,0.4458,0.8091,38.7,0.3094,1.9974,19.7,0,0,1,1,-0.9168,0.0329,1509,4.14,0.843,0.3966,0.8501,1.4011,2.5906,0.5512,1,standard
dev_302842,2896,192,220,82,82,31,1.7704,6,2,Go,"Ruby,Java,Elixir,Rust,Go,Scala",0.9234,0.6826,0.6557,77.39,0.5782,2.2647,75.98,0,1,0,1,6.4017,0.3836,3130,8.58,0.9179,0.7082,0.9252,1.4603,2.2481,0.6192,2,standard
dev_596966,52,11,256,32,216,47,2.0627,5,3,R,"Python,Elixir,Kotlin,TypeScript,PHP",0.7133,0.6547,0.7728,61.05,0.4157,2.0212,64.81,0,1,1,1,1.9187,-0.2035,3127,8.57,0.6671,1.0313,1.7388,1.4177,4.3697,0.5906,2,standard
dev_656365,1110,582,11,6,4,6,0.9223,6,2,Elixir,"Elixir,R,Ruby,TypeScript,PHP,Swift",0.2901,0.3056,0.8797,43.68,0.1938,2.1277,71.03,1,0,0,0,0.7668,-0.3607,1455,3.99,0.6147,0.3689,0.6652,1.1531,8.2424,0.4509,1,standard
dev_379396,792,134,63,20,10,40,0.7823,6,2,Rust,"Elixir,Java,Rust,Kotlin,Swift,C++",0.5666,0.6042,0.3816,53.79,0.8581,2.1139,24.9,0,0,0,0,1.2209,-0.198,1272,3.49,0.4996,0.3129,0.7765,0.9188,2.3194,0.4301,1,standard
dev_129333,147,43,36,18,8,27,1.0234,2,4,Ruby,"Rust,Swift",0.376,0.482,0.4091,70.85,0.2809,2.5845,37.65,1,0,1,0,0.4061,-0.3091,1625,4.45,0.642,0.5848,0.8403,0.9788,4.6485,0.411,1,standard
dev_109674,1014,414,314,23,162,39,2.5844,5,2,C++,"TypeScript,Java,Ruby,PHP,Python",0.9769,0.5825,0.8698,62.38,0.033,2.0038,76.34,1,0,0,1,4.8364,-0.3783,2705,7.41,0.8113,1.0338,1.1207,1.4072,10.0,0.6782,2,standard
dev_626993,813,47,1289,83,113,26,2.2053,7,3,TypeScript,"Go,Kotlin,Java,C,Ruby,C++,PHP",0.6106,0.8278,0.9713,74.03,0.1977,2.5737,72.49,1,1,0,1,0.7238,0.051,2898,7.94,0.9246,1.1026,1.1845,1.5855,1.7675,0.6701,2,standard
dev_957074,76,30,2,3,0,3,0.7466,1,1,Scala,Kotlin,0.0315,0.0793,0.3232,46.58,0.9562,1.227,14.59,0,0,1,0,-2.7257,0.0559,994,2.72,0.5791,0.1866,0.3108,0.8614,3.7613,0.2033,0,standard
dev_451991,335,131,17,9,1,21,0.8277,1,0,TypeScript,Kotlin,0.3019,0.3592,0.5658,51.43,0.926,1.0546,30.29,1,1,1,0,1.0956,-0.0599,977,2.68,0.159,0.0,0.6828,0.7648,4.0598,0.3909,0,standard
dev_245068,601,216,18,2,0,9,0.2735,2,1,Kotlin,"PHP,Rust",0.1933,0.0355,0.1215,47.94,0.6237,1.3159,28.07,1,0,0,0,0.3347,0.287,327,0.9,0.2067,0.0684,0.1671,0.4582,1.2819,0.2751,2,hybrid_high_vol_low_qual
dev_213689,1060,304,31,15,10,63,1.6228,1,1,Java,C,0.5419,0.6569,0.1749,76.06,0.6815,1.7542,43.46,0,0,0,0,2.3481,0.2904,1358,3.72,0.447,0.4057,0.6761,0.7805,4.2105,0.3725,1,standard
dev_877832,128,31,12,1,10,2,1.0116,4,2,R,"Scala,Ruby,Rust,C++",0.1052,0.2094,0.0788,27.75,0.929,1.0,47.73,0,0,1,0,-1.6462,0.0254,601,1.65,0.0581,0.4046,0.2802,1.7925,1.5191,0.2729,0,standard
dev_553025,1999,728,72,31,37,5,1.3822,4,1,C,"PHP,Ruby,Rust,JavaScript",0.7506,0.7635,0.4894,34.47,0.967,2.3257,82.08,1,1,0,0,0.5752,0.1334,2130,5.84,0.7507,0.3456,0.8796,2.1759,8.4042,0.501,1,standard
dev_933620,1131,195,8,28,20,3,2.2043,5,1,Go,"Kotlin,Elixir,Rust,TypeScript,Swift",0.6092,0.2993,0.5626,36.78,0.2444,2.119,71.17,0,1,0,1,0.304,-0.2919,994,2.73,0.7988,0.5511,0.6608,2.4181,1.862,0.5369,1,standard
dev_858331,3354,698,81,20,9,50,1.9336,2,4,Elixir,"Kotlin,PHP",0.1277,0.8782,0.9963,60.96,0.136,2.1493,107.37,1,1,1,0,2.3069,-0.3977,2191,6.0,0.8493,1.1049,0.8377,0.8608,4.9616,0.5722,2,standard
dev_849377,128,40,2,4,4,2,0.3503,3,0,C++,"Scala,TypeScript,Swift",0.1319,0.3085,0.4724,14.98,0.9409,1.4549,0.0,0,0,1,0,-0.1007,0.3744,642,1.76,0.4471,0.0,0.6143,1.585,2.0867,0.2739,2,standard
dev_814324,893,326,32,15,8,8,1.3081,4,1,Python,"Java,Scala,C,C++",0.733,0.3175,0.5246,60.74,0.3733,1.0,0.0,1,0,0,0,0.5621,0.0627,2595,7.11,0.8162,0.327,0.7313,1.3802,10.0,0.3739,1,standard
dev_636415,7560,3632,325,36,99,75,2.6259,3,4,R,"TypeScript,Ruby,Go",0.4596,0.9076,0.5061,72.44,0.4778,2.64,75.92,1,0,0,0,0.0268,-0.029,1413,3.87,0.9274,1.5005,0.7228,1.131,7.4269,0.6079,2,standard
dev_526051,2698,327,532,43,23,24,1.635,3,2,PHP,"Go,Python,Scala",0.4587,0.8646,0.457,45.41,0.6794,2.3203,61.48,1,1,0,1,3.0107,0.0649,1958,5.37,0.3731,0.654,0.7756,1.2905,2.5809,0.5467,1,standard
dev_701003,1346,753,65,28,87,38,2.1048,6,2,TypeScript,"Kotlin,Java,Python,C,Scala,TypeScript",0.9394,0.6953,0.5595,50.35,0.7153,2.636,10.77,1,0,1,1,-0.1468,-0.1626,2250,6.16,0.9037,0.8419,0.9962,1.2886,10.0,0.6081,2,standard
dev_782473,8731,3049,849,39,32,103,2.5902,4,4,Rust,"R,C,C++,Python",0.6108,0.6307,0.7874,55.59,0.0924,3.3878,91.38,1,0,1,0,3.4373,-0.3141,2156,5.91,0.93,1.4801,0.7322,0.9189,8.2288,0.6784,2,standard
dev_374820,2936,1183,796,52,16,22,1.9553,2,3,Elixir,"Go,Java",0.7805,0.9271,0.721,61.71,0.6218,1.8645,68.49,1,0,0,0,1.903,-0.013,1002,2.75,0.864,0.9776,1.0158,1.3323,4.4117,0.6387,2,boundary_1_2
dev_235817,210,39,103,9,4,15,1.2276,3,0,C++,"C++,Java,C",0.5041,0.3026,0.0686,63.54,0.8559,1.0992,15.66,1,0,1,1,1.2349,0.1564,882,2.42,0.0753,0.0,0.5372,0.9315,1.7174,0.4017,1,standard
dev_785138,581,105,313,28,7,14,0.5104,2,2,Scala,"TypeScript,Python",0.2743,0.3753,0.2778,37.68,0.2273,2.0449,61.17,1,0,1,0,1.3614,-0.0131,1646,4.51,0.3653,0.2042,0.4882,1.2925,3.1625,0.4064,1,standard
dev_805500,111,21,21,2,6,3,0.7977,2,0,Scala,"Elixir,Go",0.375,0.0462,0.0852,23.97,0.9252,1.5366,0.23,1,0,1,0,4.589,0.2595,990,2.71,0.6384,0.0,0.3249,1.3652,1.8709,0.3211,0,standard
dev_333027,31,5,4,10,17,5,1.0001,2,0,Ruby,"Scala,Kotlin",0.5613,0.3756,0.0446,5.0,0.7058,1.5554,36.96,1,0,1,0,0.8723,0.2444,858,2.35,0.3279,0.0,0.9311,1.7124,1.1639,0.3075,0,standard
dev_572952,87,14,10,25,3,16,0.9748,2,2,JavaScript,"Swift,JavaScript",0.2448,0.2044,0.4629,30.5,0.8519,2.0958,37.38,0,0,1,0,2.0979,-0.2534,1963,5.38,0.4246,0.3899,0.6424,1.165,2.7762,0.3749,0,standard
dev_314021,232,88,344,22,19,39,1.4227,3,3,Scala,"JavaScript,PHP,Scala",0.7302,0.5997,0.3196,39.37,0.5349,1.8806,32.88,1,0,0,1,-2.5283,-0.1852,2280,6.25,0.6956,0.7114,0.9995,1.0065,8.5584,0.4794,1,standard
dev_304615,179,31,3,2,2,11,0.2982,1,1,PHP,R,0.8034,0.033,0.0707,33.99,0.9669,1.5364,52.93,1,0,1,0,-4.6084,0.2223,182,0.5,0.1104,0.0746,0.5204,0.6275,0.3425,0.2093,0,standard
dev_937027,1353,606,98,13,89,18,2.1063,4,2,Swift,"Ruby,Java,C,PHP",0.75,0.8184,0.6215,41.03,0.4785,1.7806,61.87,0,1,0,1,4.2807,-0.0117,2969,8.14,0.2608,0.8425,1.0105,1.5471,10.0,0.5578,2,standard
dev_203822,1503,648,169,22,5,8,1.9865,5,4,TypeScript,"Go,Scala,Swift,Ruby,C++",0.2825,0.1455,0.1533,63.28,0.0282,2.31,91.06,0,0,0,1,4.0322,-0.0821,1352,3.71,0.7368,1.1351,0.2548,1.4472,6.3285,0.4821,0,hybrid_high_vol_low_qual
dev_413395,110,12,5,3,0,5,0.574,3,1,TypeScript,"Swift,PHP,JavaScript",0.1685,0.4153,0.1389,24.72,0.829,1.0,22.0,1,1,0,1,-1.7735,-0.138,1297,3.55,0.6047,0.1435,0.5372,0.7124,1.3735,0.3173,0,standard
dev_853921,1489,381,529,29,30,41,2.1919,4,3,Scala,"R,Java,Rust,Go",0.8117,0.8991,0.9732,79.21,0.0499,2.4078,92.03,1,1,1,1,2.4527,-0.6842,1743,4.78,0.8983,1.096,1.2085,1.0886,4.8259,0.7398,2,standard
dev_388354,395,59,56,31,9,8,0.691,1,2,Java,Rust,0.2842,0.3053,0.3574,35.53,0.5571,1.0748,40.51,1,0,1,0,0.4511,-0.2603,1423,3.9,0.4853,0.2764,0.5173,1.6128,2.2422,0.3922,1,standard
dev_911080,2060,980,93,13,9,43,1.814,4,3,C,"TypeScript,Elixir,R,C",0.5129,0.4195,0.5306,51.93,0.5727,3.1508,95.22,1,0,1,0,4.3548,0.1527,2317,6.35,0.8552,0.907,0.6219,0.8237,10.0,0.5333,1,standard
dev_377568,228,157,44,0,2,16,0.9428,1,2,Go,Go,0.3729,0.3875,0.4923,19.95,0.9393,1.7184,41.11,1,0,0,0,2.4048,-0.4985,1959,5.37,0.3949,0.3771,0.7491,0.3801,10.0,0.4365,0,standard
dev_659193,38,10,8,3,10,7,0.5982,3,0,JavaScript,"R,Scala,TypeScript",0.3181,0.3366,0.1373,59.01,0.503,1.1738,0.0,1,1,1,0,0.5647,0.4796,1162,3.18,0.0897,0.0,0.7208,1.2011,2.5103,0.2994,0,standard
dev_727105,332,92,44,12,3,3,1.5273,2,3,Scala,"Swift,Python",0.2844,0.5394,0.594,56.01,0.2167,1.6483,65.48,0,0,1,1,-0.9903,-0.1889,1715,4.7,0.6559,0.7636,0.8112,1.7227,4.9311,0.4304,1,standard
dev_931622,986,134,82,25,4,3,1.1583,4,3,Swift,"PHP,Swift,Rust,R",0.2836,0.3375,0.1467,8.03,0.4857,2.6118,56.16,1,1,1,1,-0.7805,-0.0263,1309,3.59,0.7893,0.5792,0.3776,2.1133,1.9218,0.4629,1,standard
dev_424647,974,307,398,22,44,61,1.7126,5,2,Python,"Rust,Python,C,C++,Kotlin",0.5479,0.768,0.8987,64.73,0.5753,2.7333,74.27,1,1,1,0,0.6445,0.2808,1504,4.12,0.8104,0.685,1.0614,1.0149,5.1107,0.5969,2,standard
dev_550295,557,37,21,18,0,2,1.8942,4,3,Rust,"PHP,C++,Python,C",0.335,0.6138,0.3493,43.6,0.7046,1.8204,42.53,1,1,1,0,0.1774,0.4184,2464,6.75,0.7249,0.9471,0.7018,2.124,1.7111,0.4266,1,standard
dev_390994,165,13,6,15,5,8,1.6417,3,0,PHP,"JavaScript,TypeScript,Ruby",0.1792,0.3235,0.5547,50.04,0.9055,1.1655,76.98,1,0,1,0,-2.9866,-0.0361,1287,3.53,0.2223,0.0,0.6707,1.3222,1.0241,0.3508,1,standard
dev_750784,2260,230,219,117,20,18,1.665,9,3,Ruby,"Scala,Elixir,C,JavaScript,Rust,Ruby,Swift,Java,Kotlin",0.7214,0.9286,0.7129,40.51,0.5705,2.2316,82.82,1,1,1,0,1.0512,0.249,1911,5.24,0.6729,0.8325,1.0247,1.6448,2.1123,0.6117,2,standard
dev_451045,126,63,4,3,5,6,0.0,2,0,Scala,"Elixir,Rust",0.5537,0.1182,0.6373,24.93,0.441,1.3254,28.34,1,0,0,0,2.1309,0.8937,1711,4.69,0.5481,0.0,0.8183,1.0566,8.1627,0.271,0,standard
dev_407844,233,34,2,0,8,16,0.8888,1,1,PHP,Rust,0.6171,0.2796,0.0925,10.04,0.404,1.3895,48.81,1,1,1,1,-2.3312,0.3495,1144,3.14,0.6448,0.2222,0.5845,0.7602,1.737,0.3074,0,standard
dev_773575,23,11,1,1,5,3,0.7427,3,0,Python,"Swift,Scala,Elixir",0.0501,0.1157,0.1822,37.16,0.9285,1.424,11.05,0,0,0,0,1.1505,0.0756,1044,2.86,0.1867,0.0,0.3538,1.2091,3.6556,0.2264,0,standard
dev_415269,334,141,242,11,29,41,1.4555,5,1,Swift,"Ruby,Rust,Scala,Python,C",0.1232,0.6799,0.4706,40.14,0.6314,1.4304,70.72,0,1,1,1,0.0596,0.176,1991,5.46,0.5222,0.3639,0.761,0.9873,8.6475,0.4622,1,standard
dev_335642,790,150,185,15,10,7,1.5378,4,0,Elixir,"Elixir,C,Scala,C++",0.2721,0.5208,0.578,57.92,0.8834,1.042,59.16,1,0,1,0,3.5524,-0.2955,1580,4.33,0.6293,0.0,0.6841,1.4828,3.2175,0.4296,2,standard
dev_574873,139,71,45,27,16,8,1.5666,3,1,Python,"C,Java,Elixir",0.6901,0.6664,0.1887,36.83,0.9722,1.0,13.03,1,0,1,0,1.0788,-0.0798,1562,4.28,0.6049,0.3917,1.0516,1.6435,7.7884,0.4745,1,standard
dev_346499,712,201,0,11,3,8,0.42,1,2,C,Ruby,0.4012,0.1176,0.0617,34.26,0.7366,1.0,36.86,1,0,0,0,0.8096,0.1141,309,0.85,0.5637,0.168,0.2787,1.1761,0.9537,0.2963,0,standard
dev_918469,201,90,98,2,3,3,0.7169,1,1,Java,Python,0.3468,0.374,0.2463,5.0,0.553,1.8549,54.61,0,1,0,1,0.6565,0.3813,997,2.73,0.5463,0.1792,0.6056,1.1133,4.6417,0.3135,1,standard
dev_731138,2123,1104,200,19,65,11,2.1505,2,5,C++,"R,C",0.4091,0.7266,0.8755,46.71,0.0176,2.1168,56.71,1,0,1,1,2.2196,-0.5979,2185,5.99,0.849,1.3441,0.871,1.7321,10.0,0.6863,2,standard
dev_694388,2433,546,2393,37,11,87,1.8419,5,3,Rust,"Scala,Swift,Rust,Kotlin,R",0.6909,0.9386,0.9952,72.16,0.2818,2.2302,63.1,0,0,1,0,4.3536,-0.1408,1348,3.69,0.9423,0.9209,1.1159,0.867,3.2963,0.5955,2,standard
dev_110138,449,147,17,9,9,25,1.004,2,1,Rust,"Ruby,Elixir",0.4856,0.2081,0.2744,44.42,0.452,2.5272,48.1,0,0,0,0,-0.6416,-0.1347,1262,3.46,0.6038,0.251,0.5012,0.8934,4.3946,0.3492,1,standard
dev_246312,112,15,0,4,2,27,0.5755,2,0,Swift,"Scala,C++",0.1569,0.2756,0.0493,10.78,0.9885,1.0,42.91,1,1,0,1,-2.2097,0.0342,182,0.5,0.2966,0.0,0.3565,0.5779,0.2632,0.2675,0,standard
dev_189427,2401,597,123,13,10,67,1.2008,4,1,JavaScript,"R,TypeScript,Python,Java",0.5967,0.7597,0.6505,38.37,0.1686,1.5668,68.24,0,1,1,1,1.2215,-0.1435,2717,7.44,0.1136,0.3002,0.8601,0.7506,7.3139,0.5597,1,inconsistent
dev_876308,3755,677,89,56,117,53,2.4993,6,3,Elixir,"Java,Kotlin,JavaScript,Go,Swift,TypeScript",0.687,0.9048,0.7769,46.42,0.0604,2.2018,71.96,1,1,1,1,2.1577,0.0868,2621,7.18,0.9923,1.2497,0.9616,1.2874,5.1398,0.6957,2,standard
dev_153487,2702,863,3860,23,98,44,2.8628,5,3,R,"Scala,R,Java,PHP,Go",0.9212,0.9571,0.989,73.98,0.4888,2.9244,114.1,1,1,1,0,1.9067,-0.4586,3101,8.5,0.9728,1.4314,1.1945,1.2548,10.0,0.823,2,standard
dev_459554,151,18,284,30,14,13,1.4406,4,5,R,"Go,Python,R,Scala",0.7545,0.9353,0.824,52.54,0.5322,2.1743,26.33,1,1,0,0,2.3828,-0.0371,1425,3.91,0.9717,0.9003,1.6544,1.4057,1.6877,0.5782,1,hybrid_low_vol_high_qual
dev_527949,253,96,6,0,0,7,0.6691,2,2,JavaScript,"Python,TypeScript",0.0923,0.3205,0.1565,28.84,0.3694,1.1001,39.79,1,1,0,1,0.9675,-0.1675,972,2.67,0.92,0.2677,0.3598,0.0,3.8821,0.3127,0,standard
